区域,城市,年份,文件类型,支出类别,匹配关键词,原文片段,金额（万元）,页码,文件名
东部,北京,2024,财政决算报告,human,补助,法》，２０２４年应急管理专项补助资金决算数为１３０００万元，与调整预算数,13000.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,养老,后，收到的支持困难失能老年人等群体基本养老服务救助资金１３４万元，,134.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,physical,车辆,５８３􀆰车辆通行费决算数为３２０６万元，完成调整预算的８０􀆰２％,3206.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,文化旅游体育与传媒支出,１􀆰文化旅游体育与传媒支出决算数为３０００万元，完成调整预算的,3000.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,physical,污水处理,污水处理费安排的支出决算数为１９００００万元，完成调整预算的１００％,190000.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,physical,车辆,车辆通行费安排的支出决算数为１７００万元，完成调整预算的１００％,1700.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,体育,移支付资金管理办法》，２０２４年体育事业彩票公益金项目资金决算数为６５０００万元，与调整预算数持平,65000.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,养老,（一）企业职工基本养老保险基金支出２４２６１００５万元，完成预算,24261005.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,养老,（二）城乡居民基本养老保险基金支出１１９０４７２万元，完成预算,1190472.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,养老,（三）机关事业单位基本养老保险基金支出４４３６２４１万元，完成预算,4436241.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,医疗,（四）职工基本医疗保险（含生育保险）基金支出１２８００１８３万元，完,12800183.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,医疗,（五）城乡居民基本医疗保险基金支出１２４８２５０万元，完成预算,1248250.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,失业,（七）失业保险基金支出１８０６２６７万元，完成预算的９４􀆰３％,1806267.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,physical,建设,２０２４年市级基本建设支出决算数７２０００００万元，与调整预算数持平,7200000.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,physical,建设,２０２４年市级基本建设支出一般公共预算决算数为４７０００００万元，与调,4700000.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,教育支出,２􀆰教育支出决算数为４２８９０６万元，比调整预算数３２００００万元增加,428906.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,科学技术支出,３􀆰科学技术支出决算数为３８０１６５万元，比调整预算数２０００００万元增,380165.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,体育,４􀆰文化体育与传媒支出决算数为１０４２００万元，比调整预算数１５００００万元减少４５８００万元，下降３０􀆰５％，主要是城市副中心三大文化建筑已投,104200.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,卫生健康支出,５􀆰卫生健康支出决算数为２０５３７４万元，比调整预算数２６００００万元减,205374.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,城乡社区支出,６􀆰城乡社区支出决算数为１１０５６８８万元，比调整预算数１４０００００万元,1105688.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,physical,建设,２０２４年市级基本建设支出政府性基金预算决算数为２５０００００万元，与,2500000.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,城乡社区支出,城乡社区支出决算数为１６７５７６２万元，比调整预算数１６５００００万元增,1675762.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,教育支出,教育支出511.9亿元,5119000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,科学技术支出,科学技术支出465.4亿元,4654000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,文化旅游体育与传媒支出,文化旅游体育与传媒支出153.8亿元,1538000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,社会保障和就业支出,社会保障和就业支出477.1亿元,4771000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,卫生健康支出,卫生健康支出305.7亿元,3057000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,节能环保支出,节能环保支出148.7亿元,1487000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,城乡社区支出,城乡社区支出371.9亿元,3719000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,农林水支出,农林水支出233.9亿元,2339000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,商业服务业等支出,商业服务业等支出18.8亿元,188000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,住房保障支出,住房保障支出13.7亿元,137000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,教育支出,教育支出安排518.6亿元,5186000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,科学技术支出,科学技术支出安排484.3亿元,4843000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,文化旅游体育与传媒支出,文化旅游体育与传媒支出安排154.0亿元,1540000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,社会保障和就业支出,社会保障和就业支出安排450.5亿元,4505000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,卫生健康支出,卫生健康支出安排299.8亿元,2998000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,节能环保支出,节能环保支出安排148.9亿元,1489000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,城乡社区支出,城乡社区支出安排385.9亿元,3859000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,农林水支出,农林水支出安排256.7亿元,2567000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,商业服务业等支出,商业服务业等支出安排17.5亿元,175000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,住房保障支出,住房保障支出安排35.6亿元,356000.0,,北京市2025政府工作报告.txt
东部,广州,2021,财政决算报告,human,补助,"支出1,035.2亿元，补助各区支出764.7亿元，上解省级以及安排",7647000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,公共安全支出,公共安全支出77亿元，下降,770000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,教育支出,教育支出153.9亿元，增长11.3%，主要是加大,1539000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,科学技术支出,科学技术支出73.9亿元，下降17.5%，主,739000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,文化旅游体育与传媒支出,文化旅游体育与传媒支出27.4亿元，下降8.9%，主要是广,274000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,社会保障和就业支出,社会保障和就业支出155.5亿元，增长4.7%,1555000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,卫生健康支出,卫生健康支出131.3亿元，基本持平,1313000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,节能环保支出,节能环保支出33.8亿元，增长68%，主要原因：,338000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,城乡社区支出,城乡社区支出53.1亿元，下降12.6%，主要是由于科目调整，部分年中上级追加转移支,531000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,农林水支出,农林水支出15亿元，下降,150000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,商业服务业等支出,商业服务业等支出13.2亿元，增长,132000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,住房保障支出,住房保障支出78.7亿元，基本持平,787000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,补助,2.补助区级支出764.7亿元，增长13.4%,7647000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,补助,"及转贷支出594.7亿元，补助区级支出158.9亿元，调出资金171.3亿元后，市级政府性基金总支出1,832.3亿元",5947000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,physical,基础设施,城市基础设施配套费支出12.2亿元,122000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,physical,车辆,车辆通行费支出2.4亿元,24000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,physical,建设,用于：一是国有企业资本金注入11.8亿元，支持公益性设施建设、,118000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,失业,1.失业保险基金支出46.8亿元，下降30%,468000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,医疗,2.职工社会医疗保险基金支出542.8亿元，增长22%,5428000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,养老,3.城乡居民基本养老保险基金支出57.4亿元，下降0.3%,574000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,医疗,4.城乡居民基本医疗保险基金支出47.8亿元，增长23.5%,478000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,养老,5.机关事业单位基本养老保险基金支出135.1亿元，增长,1351000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,体育,投入5.7亿元推动群众体育事业发展，打造“羊城运动,57000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,physical,建设,投入10.1亿元加快建设现代,101000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,physical,建设,投入23.5亿元推动人才强市建设，深入实施“广聚英才,235000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,physical,建设,投入19.3亿元支持创新主体建设和推动创新成果转化，深,193000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,补助,共投入产业园区补助资金226.6亿元,2266000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,physical,建设,要包括：投入13.2亿元推进平安广州建设和社会治安防控体系建,132000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,保障,2021年市级财政共计投入651.8亿元保障和改善民生，较上,6518000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,保障,市级财政共投入235.1亿元提高基本民生保障水平,2351000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,保障,投入16.1亿元保障底线民生，,161000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,就业,投入9.2亿元强化就业优先政策，推动实现更充分更高质,92000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,医疗,投入45.7亿元完善基本医疗保险制度，不断扩大基本医疗,457000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,教育,2021年市级财政共投入256.4亿元建设高质量教育体系,2564000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,教育,投入44.7亿元发展基础教育，新改扩建一批中小学校，不断扩大,447000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,补助,"支出1,067.8亿元，补助各区支出765.3亿元，上解省级以及安排",7653000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,补助,2.补助区级支出765.3亿元，与上年持平,7653000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,physical,购置,公务用车购置和运行维护费支出1.93亿元（其中,19300.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,补助,"及转贷支出901.6亿元，补助区级支出132.3亿元，调出资金163.4亿元后，市级政府性基金总支出2,023亿元",9016000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,physical,基础设施,城市基础设施配套费支出6.7亿元,67000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,physical,车辆,车辆通行费支出2.6亿元,26000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,补贴,业政策性补贴及其他支出7.7亿元,77000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,补助,共预算，补助区级0.3亿元后，市级国有资本经营预算总支出54.2亿元,3000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,医疗,1.职工社会医疗保险基金支出572.7亿元，增长5.5%,5727000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,养老,2.城乡居民基本养老保险基金支出58.9亿元，增长2.5%，主,589000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,医疗,3.城乡居民基本医疗保险基金支出49.6亿元，增长3.7%,496000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,养老,4.机关事业单位基本养老保险基金支出170.4亿元，增长,1704000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,physical,建设,投入367.8亿元完善交通枢纽建设,3678000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,教育,投入275.9亿元支持构建基本公共教育服务体系,2759000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,卫生,投入225.6亿元提高卫生健康服务水平，,2256000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,补助,"级支出1,012.3亿元，补助区级支出842.3亿元，上解上级支出",8423000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,补助,2.补助区级支出842.3亿元，增长10.1%,8423000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,physical,购置,公务用车购置和运行维护费支出1.94亿元（其中公务用车购置,19400.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,补助,"转贷支出862.5亿元，补助区级支出91.6亿元，调出资金162亿元后，市级政府性基金总支出1,979.6亿元",8625000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,physical,基础设施,城市基础设施配套费支出8.5亿元，增长,85000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,physical,车辆,车辆通行费支出2.7亿元，增长3.2%,27000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,补贴,三是国有企业政策性补贴及其他支出10.2亿元,102000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,医疗,1.城镇职工基本医疗保险基金支出517.1亿元，下降9.7%,5171000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,养老,"2.城乡居民基本养老保险基金支出62.6亿元，增长6.4%,变",626000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,医疗,3.城乡居民基本医疗保险基金支出50.5亿元，增长1.8%，,505000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,养老,4.机关事业单位基本养老保险基金支出158.7亿元，下降,1587000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,physical,建设,投入72.1亿元建设先进,721000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,physical,建设,投入52.1亿元支持建设现代服务业强市，,521000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,physical,建设,投入136.918亿元持续改善生态环境，推动华南国家植物园“城园融合”建设，,1369180.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,保障,2023年市级财政投入803.9亿元用于保障和改善民生，同比增长3.7%，不断增强人民群众,8039000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,保障,投入208.3亿元完善社会保障体系，兜牢基本民生底线,2083000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,医疗,投入169.8亿元发展医疗卫生健康事业，持续构建医疗高地,1698000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,保障,生实事，推动十件民生实事全部兑现，其中市本级投入14.6亿元，主要用于环境整治、住房保障、公共教育、食品安全、医疗,146000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,human,补助,加上补助区级支出838.9亿元，上解省级支出,8389000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,human,补助,本及转贷支出776.8亿元，补助区级支出109.4亿元，上解支出,7768000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,human,补贴,三是国有企业政策性补贴及其他支出4.8亿元,48000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,human,补助,金12.7亿元、补助区级0.3亿元后，市级总支出29.8亿元,298000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,human,医疗,工基本医疗保险基金支出564.4亿元，增长9.2%,5644000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,human,养老,基本养老保险基金支出65.1亿元，增长3.9%,651000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,human,医疗,医疗保险基金支出59.5亿元，增长17.8%,595000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,human,养老,本养老保险基金支出177亿元，增长11.6%,1770000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,human,卫生,支出61.8亿元，主要用于科学技术、卫生健康、农林水等方面,618000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,human,教育,2024年市级财政投入373.9亿元支持统筹推进教育科技人才,3739000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,physical,建设,市级财政投入80.1亿元支持加快建设科技强市,801000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,human,教育,市级财政投入277.5亿元支持加快建设教育强市,2775000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,physical,建设,政投入16.3亿元支持加快建设人才强市,163000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,physical,建设,2024年市级财政投入977亿元支持加强城市建设与治理，强,9770000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,human,保障,市级财政投入195.2亿元支持提升社会保障水平,1952000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,human,体育,市级财政投入43亿元支持推进文化体育强市建,430000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,physical,建设,政投入102.3亿元支持加强平安广州、法治广州建设,1023000.0,,广州市2025年预算.txt
东部,广州,2024,财政决算报告,physical,建设,投入129亿元聚焦“两重”“两新”建设重点任务，其中共争取获,1290000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,补助,上上解支出191.9亿元、补助区级支出829.9亿元、补充预算稳,1919000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,补助,"补助下级支出109.5亿元后，总支出1,991.4亿元，收支相抵年",1095000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,医疗,工基本医疗保险基金支出562.2亿元，增长8.7%，主要是参保人,5622000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,养老,城乡居民基本养老保险基金支出65.2亿元，增,652000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,医疗,民基本医疗保险基金支出59.6亿元，增长18%，主要是参保人,596000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,养老,机关事业单位基本养老保险基金支出176.6亿元，,1766000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,physical,建设,市级财政投入207.1亿元支持重点平台建设,2071000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,教育,财政投入385.6亿元支持统筹推进教育科技人才机制一体改革,3856000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,physical,建设,市级财政投入83.3亿元支持加快建设科技强市,833000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,教育,市级财政投入285.5亿元支持加快建设教育强市,2855000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,physical,建设,市级财政投入16.8亿元支持加快建设人才强市,168000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,physical,建设,政投入977亿元支持加强城市建设与治理，强化综合性门户功,9770000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,physical,基础设施,市级财政投入511.5亿元支持加快交通基础设施建设,5115000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,保障,市级财政投入236亿元支持提升社会保障水平,2360000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,physical,建设,市本级投入4.7亿元，主要用于绿美广州建设、食品安全、学校,47000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,physical,建设,投入129亿元聚焦“两重”“两新”建设重点任,1290000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,补助,加上上解支出114.5亿元、补助区级,1145000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,physical,购置,公务用车购置及运行维护费预算2亿元，同比减少0.2亿元，主,20000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,医疗,（1）职工基本医疗保险基金支出606.7亿元，增长7.9%,6067000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,养老,（2）城乡居民基本养老保险基金支出70亿元，增长7.3%,700000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,医疗,（3）城乡居民基本医疗保险基金支出65.3亿元，增长9.6%,653000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,待遇,变化的主要原因是：参保人待遇支出自然增长，增加5.7亿元,57000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,养老,（4）机关事业单位基本养老保险基金支出181.5亿元，增,1815000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,physical,建设,中安排201亿元用于加快相关项目建设，推动资金尽早形成实物,2010000.0,,广州市2025年预算.txt
东部,广州,2025,财政预算报告,human,保障,市级财政安排582亿元支持保障和改,5820000.0,,广州市2025年预算.txt
东部,杭州,2021,财政决算报告,physical,建设,"市财政投入181.8亿元,聚焦超大城市建设和治理,持续完善以轨",1818000.0,,杭州市2025年预算.txt
东部,杭州,2021,财政决算报告,human,医院,"市财政投入44.4亿元,持续推进公立医院改革和",444000.0,,杭州市2025年预算.txt
东部,杭州,2021,财政决算报告,human,养老,"政投入79.8亿元,支持城乡居民基本养老保险基础养老金市域同",798000.0,,杭州市2025年预算.txt
东部,杭州,2021,财政决算报告,human,保障,"本经营预算支出37.3亿元,加上调入一般公共预算用于社会保障",373000.0,,杭州市2025年预算.txt
东部,杭州,2021,财政决算报告,human,补助,出11.3亿元、机关资本性支出3331万元、对事业单位经常性补助,3331.0,,杭州市2025年预算.txt
东部,杭州,2021,财政决算报告,human,保障,和调入一般公共预算用于社会保障等民生支出6.2亿元、年末累,62000.0,,杭州市2025年预算.txt
东部,杭州,2021,财政决算报告,human,保障,"超长期特别国债和省补资金64.7亿元,有效保障“千项万亿”等",647000.0,,杭州市2025年预算.txt
东部,杭州,2021,财政决算报告,human,教育支出,教育支出100.8亿元(含一般债券支出2.7亿元),1008000.0,,杭州市2025年预算.txt
东部,杭州,2021,财政决算报告,human,科学技术支出,科学技术支出40.3亿元,403000.0,,杭州市2025年预算.txt
东部,杭州,2021,财政决算报告,human,文化旅游体育与传媒支出,文化旅游体育与传媒支出15.1亿元,151000.0,,杭州市2025年预算.txt
东部,杭州,2021,财政决算报告,human,保障,社会保障与就业支出66.5亿元,665000.0,,杭州市2025年预算.txt
东部,杭州,2021,财政决算报告,human,卫生健康支出,卫生健康支出38.2亿元,382000.0,,杭州市2025年预算.txt
东部,杭州,2021,财政决算报告,human,农林水支出,农林水支出17.5亿元,175000.0,,杭州市2025年预算.txt
东部,杭州,2022,财政决算报告,human,教育,"政投入78.6亿元,加快推动基础教育全域优质均衡发展,推进职",786000.0,,杭州市2025年预算.txt
东部,杭州,2022,财政决算报告,human,保障,"市财政投入61.67亿元,全力保障常态化疫",616700.0,,杭州市2025年预算.txt
东部,杭州,2022,财政决算报告,human,社保,"岗补助等政策,全市向企业返还、发放、减征社保相关资金120.21亿元,惠及企业182.46万家次",1202100.0,,杭州市2025年预算.txt
东部,杭州,2022,财政决算报告,human,保障,一般公共预算用于社会保障等民生支出6.72亿元、年末累计结余,67200.0,,杭州市2025年预算.txt
东部,杭州,2022,财政决算报告,physical,基础设施,用于交通基础设施94.3亿元、市政和产业园区基础设施7.7亿元、社会事业21.94亿元,943000.0,,杭州市2025年预算.txt
东部,杭州,2022,财政决算报告,human,教育支出,教育支出76.82亿元(其中一般债券支出2.6亿元),768200.0,,杭州市2025年预算.txt
东部,杭州,2022,财政决算报告,human,科学技术支出,科学技术支出26.73亿元,267300.0,,杭州市2025年预算.txt
东部,杭州,2022,财政决算报告,human,文化旅游体育与传媒支出,文化旅游体育与传媒支出22.71亿元,227100.0,,杭州市2025年预算.txt
东部,杭州,2022,财政决算报告,human,保障,社会保障与就业支出62.54亿元,625400.0,,杭州市2025年预算.txt
东部,杭州,2022,财政决算报告,human,卫生健康支出,卫生健康支出53.4亿元,534000.0,,杭州市2025年预算.txt
东部,杭州,2022,财政决算报告,human,农林水支出,农林水支出7.64亿元,76400.0,,杭州市2025年预算.txt
东部,杭州,2023,财政决算报告,human,就业,投入76.8亿元，支持企业减负稳岗，帮助重点群体就业创业，,768000.0,,杭州市2025年预算.txt
东部,杭州,2023,财政决算报告,human,保障,公共预算用于社会保障等民生支出37.74亿元、年末累计结余,377400.0,,杭州市2025年预算.txt
东部,杭州,2023,财政决算报告,human,保障,用于社会保障等民生支出6.66亿元、年末累计结余5.09亿元，,66600.0,,杭州市2025年预算.txt
东部,杭州,2023,财政决算报告,human,保障,要用于保障性安居工程163.27亿元、交通基础设施61.43亿元、,1632700.0,,杭州市2025年预算.txt
东部,杭州,2023,财政决算报告,physical,基础设施,要用于交通基础设施41.34亿元、社会事业6.9亿元、农林水,413400.0,,杭州市2025年预算.txt
东部,杭州,2023,财政决算报告,human,医疗,级社会保险基金支出预算由年初的693.1亿元调整为733.0亿元，增加39.9亿元，主要用于职工基本医疗保险基金、城乡居民基,6931000.0,,杭州市2025年预算.txt
东部,杭州,2023,财政决算报告,human,教育支出,教育支出94.66亿元,946600.0,,杭州市2025年预算.txt
东部,杭州,2023,财政决算报告,human,科学技术支出,科学技术支出39.53亿元,395300.0,,杭州市2025年预算.txt
东部,杭州,2023,财政决算报告,human,文化旅游体育与传媒支出,文化旅游体育与传媒支出26.16亿元,261600.0,,杭州市2025年预算.txt
东部,杭州,2023,财政决算报告,human,保障,社会保障与就业支出68.94亿元,689400.0,,杭州市2025年预算.txt
东部,杭州,2023,财政决算报告,human,卫生健康支出,卫生健康支出48.98亿元,489800.0,,杭州市2025年预算.txt
东部,杭州,2023,财政决算报告,human,农林水支出,农林水支出11.29亿元,112900.0,,杭州市2025年预算.txt
东部,杭州,2023,财政决算报告,human,教育,政专户支出9.8亿元，主要是按规定纳入财政专户管理的市属学校教育,98000.0,,杭州市2025年预算.txt
东部,杭州,2024,财政决算报告,physical,建设,"市财政投入181.8亿元,聚焦超大城市建设和治理,持续完善以轨",1818000.0,,杭州市2025年预算.txt
东部,杭州,2024,财政决算报告,human,医院,"市财政投入44.4亿元,持续推进公立医院改革和",444000.0,,杭州市2025年预算.txt
东部,杭州,2024,财政决算报告,human,养老,"政投入79.8亿元,支持城乡居民基本养老保险基础养老金市域同",798000.0,,杭州市2025年预算.txt
东部,杭州,2024,财政决算报告,human,保障,"本经营预算支出37.3亿元,加上调入一般公共预算用于社会保障",373000.0,,杭州市2025年预算.txt
东部,杭州,2024,财政决算报告,human,补助,出11.3亿元、机关资本性支出3331万元、对事业单位经常性补助,3331.0,,杭州市2025年预算.txt
东部,杭州,2024,财政决算报告,human,保障,和调入一般公共预算用于社会保障等民生支出6.2亿元、年末累,62000.0,,杭州市2025年预算.txt
东部,杭州,2024,财政决算报告,human,保障,"超长期特别国债和省补资金64.7亿元,有效保障“千项万亿”等",647000.0,,杭州市2025年预算.txt
东部,杭州,2024,财政决算报告,human,教育支出,教育支出100.8亿元(含一般债券支出2.7亿元),1008000.0,,杭州市2025年预算.txt
东部,杭州,2024,财政决算报告,human,科学技术支出,科学技术支出40.3亿元,403000.0,,杭州市2025年预算.txt
东部,杭州,2024,财政决算报告,human,文化旅游体育与传媒支出,文化旅游体育与传媒支出15.1亿元,151000.0,,杭州市2025年预算.txt
东部,杭州,2024,财政决算报告,human,保障,社会保障与就业支出66.5亿元,665000.0,,杭州市2025年预算.txt
东部,杭州,2024,财政决算报告,human,卫生健康支出,卫生健康支出38.2亿元,382000.0,,杭州市2025年预算.txt
