区域,城市,年份,文件类型,支出类别,匹配关键词,原文片段,金额（万元）,页码,文件名
东部,北京,2024,财政决算报告,human,医疗,说明九　 关于２０２４年社会保险基金预算支出 决算情况的说明 一、具体险种支出情况 ２０２４年，全市社会保险基金总支出４６３７３９９０万元，完成预算的 ９７􀆰５％，具体情况如下： （一）企业职工基本养老保险基金支出２４２６１００５万元，完成预算 的９７􀆰７％。 （二）城乡居民基本养老保险基金支出１１９０４７２万元，完成预算 的９６􀆰９％。 （三）机关事业单位基本养老保险基金支出４４３６２４１万元，完成预算 的１００％。 （四）职工基本医疗保险（含生育保险）基金支出１２８００１８３万元，完 成预算,46373990.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,教育,说明十　 关于２０２４年市级基本建设 支出决算情况的说明 一、预算支出总体情况 ２０２４年市级基本建设支出决算数７２０００００万元，与调整预算数持平。 二、一般公共预算支出情况 ２０２４年市级基本建设支出一般公共预算决算数为４７０００００万元，与调 整预算数持平。 （一）市本级支出情况 １􀆰一般公共服务支出决算数为１７８７１３万元，比调整预算数１５００００万元增加２８７１３万元，增长１９􀆰１％，主要是增加了公安、法院及消防等公共 安全保障设施建设支出。 ２􀆰教育支出决算数为４２８９０６万元，比调,7200000.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,human,社区,减少２９４３１２万元，下降２１％，主要是结合城乡基础设施建设安排资金。 ７􀆰资源勘探工业信息等支出决算数为７００３７９万元，比调整预算数 ３２００００万元增加３８０３７９万元，增长１１８􀆰９％，主要是增加集成电路及高级 别自动驾驶示范区扩区等建设支出。 ８􀆰灾害防治及应急管理支出决算数为２７０３６２万元，比调整预算数 １０００００万元增加１７０３６２万元，增长１７０􀆰４％，主要是增加了灾后恢复重建 和提升防灾减灾能力支出。 （二）对区转移支付支出情况 对区转移支付项目决算数为１３２６２１３万元，,700379.0,,北京市2025政府工作报告.txt
东部,北京,2024,财政决算报告,physical,未明确方向,《２０２４年北京市市级政府购买服务支出决算表》反映了市级部门预算 单位２０２４年用于政府购买服务项目的决算支出情况。按照服务类别分为公 共服务和政府履职辅助性服务两大类，细分为３０个服务类别。 ２０２４年市级政府购买服务支出决算数为９３６５２６万元。其中，公共服 务支出决算数为５４９３０８万元，占比５８􀆰７％；政府履职辅助性服务支出决算 数为３８７２１８万元，占比４１􀆰３％。 ３２１,936526.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,学生,"促进产教融合;推进市属高校分类高质量发展,支持高校高精尖创 新中心建设;落实家庭经济困难学生补助政策等。 科学技术支出465.4亿元。其中:地方财力安排的经费类支 出425.3亿元,包括市本级422.5亿元,完成调整预算的 100.0%;市对区转移支付2.8亿元。主要用于加快国际科技创新 中心建设。支持关键核心技术攻关,保障在京国家实验室在轨运 行和体系化发展;加快建设世界领先科技园区,聚焦支持“三城一 区”联动发展,强化中关村科学城原始创新策源功能,加快怀柔科 学城重大科技基础设施集群应用,提",4654000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,教育,"103.7%;市对区转移支付41.7亿元。主要用于健全多层次社会保障体系。落实惠企稳岗、扩大就业措施,开展职业技能培训,帮 助高校毕业生等重点群体就业创业;加强社会兜底保障,向困难群 众发放救助补助资金,落实优抚对象抚恤待遇;支持做好残疾人关 爱服务,加大对残疾人就业、教育、无障碍环境建设等资金投入。 卫生健康支出305.7亿元。其中:地方财力安排的经费类支 出227.5亿元,包括市本级209.6亿元,完成调整预算的98.3%; 市对区转移支付17.9亿元。主要是持续推进健康北京建设。支 持优化",3057000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,学校,"市对区转移支付11.9亿元。主要用于提升城市治理效能。支持 3号线一期、12号线等轨道交通建设;助力环境综合提升工作,推 进花园城市、背街小巷精细化治理、生活垃圾分类、排水防涝等重 点工作,加快智慧城市建设,提高城市宜居品质。 农林水支出233.9亿元。其中:地方财力安排的经费类支出 212.6亿元,包括市本级94.3亿元,完成调整预算的94.5%,主要 是落实中央要求,将耕地地力保护补贴调整为市对区转移支付支 出;市对区转移支付118.3亿元。主要用于全面实施乡村振兴战 略。推进农业产业振兴,",2339000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,physical,物流,"支出(市本级支出)14.5亿元,完成调整预算的109.1%。主要是 加快推进国际消费中心城市建设。落实汽车、家电等消费品以旧 换新政策,支持商圈改造升级,助力办好“北京消费季”等系列促消 费活动;支持外贸企业提升国际化经营能力,引导跨境电商海外 仓、独立站等新模式加速发展;支持物流基地和农产品批发市场转 型升级,推进“一刻钟便民生活圈”建设。 住房保障支出13.7亿元。其中:地方财力安排的经费类支出 (市本级支出)12.3亿元,完成调整预算的81.4%,主要是将部分 市本级支出调整用于支持各区落",145000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,教育,"展,持续提升创新体系效能。积极落实北京国际科技创新中心建 设条例。持续加大财政科技资金投入,重点支持国家战略科技力 量、关键核心技术攻关,积极保障在京国家实验室、高校高精尖创 新中心建设运营,聚焦集成电路、区块链等重点领域开展技术攻关 和人才培养,促进产学研融合发展、教育科技人才“三位一体”推 进。多措并举推动科技创新、产业创新深度融合。在全国率先运 用“合作创新”政府采购方式,将研发服务与研发产品一体化采购, 实现全国首单落地北京,支持企业加快科研成果转化。优化高精 尖产业资金管理,通过“普惠",5000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,教育,"动,持续推动老旧小区改造,加大城市更新奖励力度,提升城市品 质;调动各区财源建设积极性,促进产业转型升级;进一步推动生 态系统调节服务价值(GEP-R)与生态保护补偿的联动挂钩,激 励引导生态涵养区落实生态保护责任,加快推动美丽乡村建设。 专项转移支付主要用于促进首都教育高质量发展,推动重点区域 环境整治提升,持续做好污染防治专项工作,支持医药创新发展、 农业改革创新、应急管理能力提升等重点领域工作。 2025年,通过调整经费支出结构、加大一般公共预算投入规 模等措施,安排市政府固定资产投资82",8200000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,教育,"高质量发展等重大战略和民生领域经费保障。 教育支出安排518.6亿元。其中:地方财力安排的经费类支 出459.5亿元,增长2.4%,包括市本级315.7亿元、市对区转移 支付143.8亿元。主要是支持教育优先发展,建设首都高质量教 育体系。落实普惠性幼儿园财政补助政策,支持学前教育普及普 惠安全优质发展;积极应对学龄人口高峰,支持中小学扩增学位和 高校新校区开办;加大平安校园建设投入,全面提升校园安全水 平;支持建设高水平中职学校,促进职业教育提质培优;支持市属 高校分类发展改革,持续优化高校空",5186000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,医疗,"入推进全国文化中心建设。重点支持北京中轴线保护传承,保障 路县故城考古遗址公园等重点博物馆开办运行,继续支持长城、大 运河、西山永定河“三条文化带”建设;支持公共文化惠民工程,推 动公共文化服务高质量供给;支持打造中国网球公开赛等高水平 国际赛事,推进全民健身公共服务体系建设,提升群众健康素质。 社会保障和就业支出安排450.5亿元。其中:地方财力安排 的经费类支出239.8亿元,增长2.1%,包括市本级198.4亿元、 市对区转移支付41.4亿元。主要是健全社会保障体系,织密扎牢 社会保障网。",4505000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,补贴,"移支付40.1亿元。主要是巩固污染防治攻坚成果,实施绿色北京 战略。重点支持绿色生态治理,全面守护蓝天碧水净土,加大永定 河、潮白河等重点流域综合治理力度;落实生态涵养区综合性生态 保护补偿,深化跨区域生态环境协同治理。 城乡社区支出安排385.9亿元。其中:地方财力安排的经费 类支出240.9亿元,增长1.4%,包括市本级226.3亿元、市对区 转移支付14.6亿元。主要是推进宜居城市建设。重点支持背街 小巷环境精细化治理,推进垃圾分类、物业管理两个“关键小事”, 提升城市建设品质;加快智慧城",3859000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,健康,"现代化城市交通系统。支持建设多网融合综合交通体系,支持国 道108三期等公路建设,保障地面公交、轨道交通安全运营;加快 京津冀交通一体化建设,促进环京地区通勤圈融合。 商业服务业等支出安排17.5亿元。其中:地方财力安排的经 费类支出(市本级支出)14.9亿元,增长2.6%。主要是加快推进 国际消费中心城市建设。支持中关村等重点商圈改造升级,持续 打造大运河等国际消费体验区,继续实施汽车、家电等消费品以旧 换新政策;增加生育养老、美丽健康等高品质服务消费供给,促进 绿色、信息、体育消费等。 住房",175000.0,,北京市2025政府工作报告.txt
东部,北京,2025,财政预算报告,human,健康,"0.3%,主要是考虑缴费费率和缴费人数基本稳定、缴费基数增长 等因素预测。社会保险基金预算支出5017.2亿元,增长8.2%, 主要是考虑按国家要求调整养老待遇标准、退休人员增长、就医人 次增加等因素安排。当年收支结余1749.8亿元。 以上预算具体安排及相关说明详见《北京市2024年预算执行 情况和2025年预算》。 三、切实做好2025年财政管理改革工作 1.聚焦政策效能提升,助力首都经济持续回升向好。有效应 对内外部环境变化,加强财政经济形势科学研判,相机调整优化财 政调控措施,加大积极财",50172000.0,,北京市2025政府工作报告.txt
东部,广州,2021,财政决算报告,human,卫生,—5— 高水平大学建设投入；科学技术支出73.9亿元，下降17.5%，主 要是部分重大科技基础设施市本级建设投入改由政府性基金预算 安排；文化旅游体育与传媒支出27.4亿元，下降8.9%，主要是广 州美术馆、文化馆等市属文化场馆建设已近收尾，相应投入减少； 社会保障和就业支出155.5亿元，增长4.7%；卫生健康支出131.3亿元，基本持平；节能环保支出33.8亿元，增长68%，主要原因： 一是年中上级追加转移支付资金用于节能减排补助；二是新增资 金补助我市发电企业以保障我市电力供应；城乡社区支,739000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,physical,未明确方向,—6— 节力度；灾害防治及应急管理支出5亿元；其他支出14.1亿元； 债务付息支出及债务发行费用支出24亿元，基本持平。 2.补助区级支出764.7亿元，增长13.4%。其中：体制性税收 返还129.5亿元，与上年持平；一般性转移支付536.3亿元，增长 19.4%，占转移支付总额84.4%；专项转移支付99亿元，增长3.3%， 占转移支付总额15.6%。主要是加大对财力困难区补助支出和基层 疫情防控补助支出。 3.上解省以及安排预算稳定调节基金等支出529.9亿元，增长 44.2%。其中：上解,50000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,医疗,—11— 相应比例返还的失业稳岗返还补贴支出相应减少；二是划拨小额 担保贷款基金和贴息同比减少。 2.职工社会医疗保险基金支出542.8亿元，增长22%。变动主 要原因：2020年受疫情影响就医减少，基金支出增幅较低，2021 年就医量逐步恢复，基金支出增长较快。 3.城乡居民基本养老保险基金支出57.4亿元，下降0.3%。 4.城乡居民基本医疗保险基金支出47.8亿元，增长23.5%。变 动主要原因：2020年受疫情影响就医减少，基金支出增幅较低， 2021年就医量逐步恢复，基金支出增长较快。,5428000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,教育,—14— （三）地方政府债券发行情况。 2021年，全市发行地方政府债券971.5亿元，其中，新增债 券621亿元（一般债券15亿元、专项债券606亿元），再融资债 券350.5亿元（一般债券80.5亿元、专项债券270亿元）。我市 新增债券621亿元按规定由省政府统一发行，其中，安排市本级 支出282.8亿元（全部为专项债券），转贷区级支出338.2亿元（一 般债券15亿元、专项债券323.2亿元），由各区根据国务院和省 确定的债券资金使用范围，研究落实具体安排项目，按预算法规 定报本级人大常,2828000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,文化,—17— 新增地铁运营里程58.3公里。明珠湾大桥、新化快速路北段、华 南快速石门堂山隧道等项目建成通车，新开、优化公交线路，提 升公交、地铁与铁路、民航等运输方式接续接驳水平，完成92个 交通拥堵点治理。 2.城市文化综合实力持续壮大。加快文化强市建设，不断丰富 公共文化体育服务供给，全力推进文化综合实力出新出彩。2021 年市级财政共投入33.9亿元壮大城市文化综合实力。主要包括： 投入5.1亿元推进公共文化事业发展，高标准完成中共三大会址、 农讲所纪念馆等一批红色场馆改造提升，开展庆祝建党,339000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,人才,—18— 州服务”品牌影响力和美誉度，推动现代服务业出新出彩。2021年 市级财政共投入33.3亿元提升现代服务业水平。主要包括：投入 7亿元推进国际商贸中心建设，支持外贸稳定发展，培育建设国际 消费中心城市，强化国际会展之都功能，广交会展馆四期加快建 设，第130届广交会成为疫情下全球最大规模线下展会。出台全 国首个RCEP跨境电商专项政策，跨境电商等新业态快速壮大。 琶洲人工智能和数字经济示范区获批国家电商示范基地，新增1 家国家外贸转型升级基地。投入7亿元提升总部经济发展能级， 实施世界5,333000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,人才,—19— 300万户。投入23.5亿元推动人才强市建设，深入实施“广聚英才 计划”，不断优化人才发展环境，在穗工作院士达122名，累计发 放人才绿卡超1万张，形成高端人才加速集聚的良好态势。投入 13.8亿元推进“数字政府”建设，打造“一网通办、全市通办”政务服 务品牌，创新推出政策兑现“一站式”集成服务平台，全市累计受 理政策兑现业务超29万件，涉及兑现金额超120亿元。12345政 务服务便民热线完成国家非紧急政务热线归并优化工作，入选国 家首批社会管理和公共服务标准化典型案例。投入2.5亿,235000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,医疗,"—20— 重点领域研发计划，布局9大专项，一批战略前沿领域实现重大 突破。投入19.3亿元支持创新主体建设和推动创新成果转化，深 海可燃冰钻采、基于“天河二号”创新应用成果入选中国科技十大 进展，全年发明专利授权量达2.4万件，增长59%，技术合同成交 额达2,413亿元，居全国第二，增长6.9%，国家级科技企业孵化 器认定数量连续两年居全国第一。投入6.1亿元营造科技创新创业 生态环境，在全国率先实施科研经费使用“负面清单”管理，总规 模1,000亿元的大湾区科技创新产业投资基金落户并设立；获",193000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,人才,"—21— 全国城市前列。 3.重大产业平台建设进一步深入。全力支持重大产业平台创新 发展，着力提升产业平台能级，积极促进产业协同互补、集聚集 群集约发展，构筑高质量发展增长极和动力源。2021年市级财政 共投入产业园区补助资金226.6亿元 ⑨。主要包括：投入142.5亿元支持南沙打造面向世界、面向未来的国家战略平台，率先打造 全国首个常态化粤港澳规则对接平台，南沙新区经济总量突破 2,000亿元，累计制度创新成果749项，国际化人才特区获批建设。 投入84.1亿元支持中新知识城、临空经济示范区",2266000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,补贴,—22— 新增债券621亿元，增长28％，工业投资连续3年突破千亿元。 优化政府投资，积极利用基础设施领域不动产投资信托基金 （REITs）和政府与社会资本合作（PPP）撬动民间资本，激发民 间投资活力，广河高速、华夏越秀高速等REITs项目成功上市， 总募集金额全国第一，民间投资增长19.4%，民营经济增加值突破 万亿元。投入25亿元推动消费转型升级，释放消费活力，对新能 源汽车给予购置补贴，促进批发零售、住宿餐饮业企业发展，支 持商业网点建设等，通过奖励、补助、贴息等方式激励和引导商 务领域,250000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,学校,—24— 圾综合治理，全力推进“无废城市”试点建设，5座资源热力电厂二 期项目均成功点火试烧垃圾，实现原生生活垃圾零填埋。投入17.6亿元提升城乡生态系统质量，完成347宗闲置地块复绿和6.5万亩 碳汇造林任务。 3.市域社会治理持续深化。统筹发展和安全，建设最具安全感 城市。2021年市级财政共投入110.6亿元推进市域社会治理。主 要包括：投入13.2亿元推进平安广州建设和社会治安防控体系建 设，案件类警情持续下降，电信诈骗、网络赌博等新型犯罪得到 有效治理。打造全国公共法律服务最便捷城市，,176000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,教育,—26— 级公共卫生委员会，设立急性（烈性）传染病、艾滋病等8个防 治专项小组，构建全方位广覆盖的公共卫生体系，完善基层医疗 卫生服务网络，基层医疗卫生机构入编率提高6.56个百分点，达 85.1%。投入45.7亿元完善基本医疗保险制度，不断扩大基本医疗 保险的覆盖面，稳步提升医保待遇水平，职工医保、城乡居民医 保年度最高支付限额分别为122万元、73万元。投入资金全力支 持广州打赢疫情防控攻坚战，完成多轮次核酸筛查，153例感染者 全部治愈出院，市国际健康驿站建成启用，对境外抵穗人员进行 全流,457000.0,,广州市2025年预算.txt
东部,广州,2021,财政决算报告,human,就业,"—28— 亿元，其中，财政拨款支出1,672亿元，加上结余分配8.6亿元， 2021年市本级部门决算总支出1,946亿元。收支相抵，市级部门 年末结转结余35.9亿元。 十、2021年预算绩效管理工作开展情况 2021年，我市持续推进预算绩效管理改革，健全预算绩效管 理机制，将绩效要求和导向作用融入预算管理全过程，促进绩效 管理和预算管理深度融合，推动预算和绩效管理一体化，进一步 增强财政可持续性和提高资金使用效益。 一是探索预算绩效管理新模式。以“1+1”和“评审+监控+评价” 的创新模式，委",693000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,医疗,—10— （二）社保基金支出决算情况 2022年全市社会保险基金总支出851.6亿元，增长8.7%，完 成调整预算的95.2%，其中： 1.职工社会医疗保险基金支出572.7亿元，增长5.5%。主要是 医疗保险待遇自然增长。 2.城乡居民基本养老保险基金支出58.9亿元，增长2.5%，主 要是2022年7月起基础养老金增加10元/月和个人账户养老金支 出增长。 3.城乡居民基本医疗保险基金支出49.6亿元，增长3.7%。主 要是医疗保险待遇自然增长。 4.机关事业单位基本养老保险基金支出170.,8516000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,教育,"—13— （三）地方政府债券发行情况 2022年，全市增加地方政府债券1,293.2亿元，包括：发行新 增债券937.6亿元（一般债券9亿元、专项债券928.6亿元）、再 融资债券309.3亿元（一般债券91.4亿元、专项债券217.9亿元）， 上级移交新增债券46.3亿元。我市新增债券937.6亿元按规定由 省政府统一发行，安排市本级支出282.9亿元（全部为专项债券）， 转贷区级支出654.7亿元（一般债券9亿元、专项债券645.7亿元）， 由各区根据国务院和省确定的债券资金使用范围，研究落",2829000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,physical,工业,—15— （一）经济高质量发展有序推进。2022年市级财政投入387亿元推动经济高质量发展，增长14.2%，积极构建具有国际竞争力 的现代化产业体系。一是科技创新能力不断增强。坚持“围绕产业 链部署创新链、围绕创新链布局产业链”两条路径协同共进，加快 建设具有全球影响力的科技创新强市。投入84.1亿元支持科技创 新驱动发展。推进基础研究和关键核心技术突破，广州实验室取 得重大成果，大湾区国家技术创新中心入轨运行。支持创新主体 建设和推动创新成果转化，推动16家高新技术企业上市，新增高 水平企业研,3870000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,physical,产业园,—16— 企业。广州人工智能融合赋能中心挂牌，试验区内登记注册企业 已超8万家，数字经济核心产业企业超1万家，1家公司挂牌上市 科创版。三是高标准推进《南沙方案》落实落细。抢抓《南沙方 案》出台重大历史机遇，举全市之力推进南沙开发开放，持续释 放发展动力和活力。投入132.2亿元支持推进南沙深化面向世界的 粤港澳全面合作，全面落实落细财税优惠政策，累计形成818项 自贸区制度创新成果，其中43项、119项在全国、全省复制推广。 落实2022年南沙100亿元新增地方政府债务限额政策，新增发行 政府,1322000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,physical,交通,—17— 能不断增强。强化规划引领和刚性管控，不断提升超大城市规划 建设治理现代化水平。投入367.8亿元完善交通枢纽建设。国际航 空枢纽功能增强，白云机场三期扩建工程首个项目封顶，成立广 州货运航空公司，顺丰华南航空枢纽（广州）正式运营。国际航 运枢纽功能增强，南沙港区四期工程码头正式投入运行，广州港 环大虎岛公用航道投入试运行，净增外贸集装箱班轮航线13条。 加快完善综合立体交通网，地铁22号线首通段、7号线一期西延 顺德开通试运营，地铁运营里程达621公里，居全国第三。新建 成广州从化至清,3678000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,人才,"—18— 国际化营商环境。投入26.1亿元优化国际营商环境。高标准开展 国家营商环境创新试点，实施营商环境5.0改革，50项改革举措 在全国复制推广，3项指标获国家推荐。优化实施“广聚英才”工程， 发放人才绿卡1,890张。推进“数字政府”建设，建设广州城市大数 据平台，擦亮“穗好办”“穗智管”两大特色品牌，广州“信易贷”平台 获评国家级信用信息共享试点，以数字化服务助力优化营商环境。 （三）城乡融合发展有力推进。2022年市级财政共计投入378亿元统筹城乡一体协调发展，同比持平，推进城市管理向",261000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,社区,—19— 振兴考核获珠三角片区第一。发展都市现代农业，聚焦11个重点 特色产业，建优23个省级现代农业产业园，创建“粤字号”农业品 牌产品343个，新增“全国名特优新农产品”15个，培育国家级农 业龙头企业15家，数量居全省第一。推进美丽乡村建设，深入开 展“千村示范、万村整治”工程，新建改造“四好农村路”28公里，9 成行政村可达到省定美丽宜居村标准，从化区入选2022年国家乡 村振兴示范县创建名单，增城区入选全国农村厕所革命典型范例。 开展对口帮扶工作，深入推进与毕节、安顺、黔南等对口支援工,1098000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,human,教育,—21— 造投入使用。持续完善公共卫生体系和基层医疗机构建设，支持 省部属、市属三级医院设置综合重症监护室，构建“1+3+11+N”全 市卫生应急体系，成立10个区域急救医疗中心，村卫生站“一元 钱看病”覆盖率达97.1%。加快推动医疗高地建设，广州呼吸中心、 市妇女儿童医疗中心增城院区、中大附一南沙医院、广医三院黄 埔院区等投入使用，广州地区三甲医院增至44家，入选全国公立 医院改革与高质量发展示范项目。进一步扩大医疗保险制度覆盖 面，允许持本市居住证的非本市户籍市民参加本市居民医保，职 工医,362000.0,,广州市2025年预算.txt
东部,广州,2022,财政决算报告,physical,未明确方向,—24— 工作，加快支付征拆补偿款。二是关于部分转移支付项目管理不 规范问题，市财政部门立即成立预算执行监督专项行动工作组， 定期对支出进度较慢的预算单位去函提醒、座谈沟通，督促部门 加快预算执行。三是关于超范围动支预备费180.63万元问题，市 财政部门修订印发《广州市市本级预备费管理办法》，参照上级 相关文件精神优化我市本级预备费适用范围，规范调整报批程序。 四是关于部分转移支付资金未在规定时间下达问题，市财政部门 在2024年部门预算编制中监督各业务主管部门尽早谋划转移支付 资金分配计划，,180.63,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,医疗,"10 二是个人账户养老金支出增长；三是丧葬补助金同比有所增加。 3.城乡居民基本医疗保险基金支出50.5亿元，增长1.8%， 主要是医疗保险待遇自然增长。 4.机关事业单位基本养老保险基金支出158.7亿元，下降 6.9%，主要是2022年受到专项调整补发和准备期清算记账因素 影响拉高基数。 （三）社保基金滚存结余情况 2023年全市社会保险基金年末滚存结余1,906.1亿元。其中： 城镇职工基本医疗保险基金1,615.2亿元、城乡居民社会养老保 险基金132.2亿元、城乡居民基本医疗保险基金9",505000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,教育,"13 专项债务本金205.9亿元；支付地方政府债务利息92.6亿元，其 中一般债券利息25亿元，专项债券利息67.6亿元。 （三）地方政府债券发行情况 2023年，全市增加地方政府债券1,399.5亿元，包括：发行 新增债券940亿元（一般债券4亿元、专项债券936亿元）、再 融资债券459.5亿元（一般债券187亿元、专项债券272.5亿元）。 我市新增债券940亿元按规定由省政府统一发行，安排市本级支 出409.9亿元（全部为专项债券），转贷区级支出530.1亿元（一 般债券4亿元、专项债券",4099000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,physical,未明确方向,142.2亿元、老人院建设项目1.4亿元。截至2023年底，市本级新 增债券资金409.9亿元全部拨付并实际使用完毕。 （五）重大建设项目资金到位、项目实施、资金管理等情况 2023年，我市按照“审慎集中”“急需、成熟、集中”等原则， 优先安排在建项目以及前期工作成熟、要素保障到位、符合开工 建设条件的省、市重大建设项目。通过开展督导检查、专题培训、 安排专人负责等措施，优化债券资金支付审批手续，切实加快专 项债资金支出进度，并严格审核把关，对债券资金实行穿透式管 理，分区分项目跟踪债券资金使用,4099000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,physical,工业,15 （一）全力支持经济高质量发展。2023年市级财政投入210.2亿元支持构建现代化产业体系，不断激发创新发展动能，同比增 长9.1%。支持培育现代制造业新优势。投入72.1亿元建设先进 制造业强市，落实“产业第一、制造业立市”，大力推进“四化”平 台赋能新型工业化建设，培育壮大战略性新兴产业，助力打造国 际一流先进制造业集群，增强人工智能与数字经济试验区、国际 金融城、万博商务区等平台产业承载力，支持促进汽车生产消费 政策落地实施，推动汽车产业转型突破，支持数字经济发展，推 动制定我市数据条,2102000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,physical,交通,16 技创新平台体系，推动广州实验室、大湾区国家技术创新中心建 优建强，获批建设国家纳米智造产业创新中心、新型储能制造业 创新中心，推动广州海洋实验室纳入国家实验室建设。加快创新 成果转化引领产业转型升级，新冠小分子药物、高性能集成电驱、 海洋温差能发电等重大科研成果取得突破，实施《广州市重点领 域研发计划优化提升方案》和市校（院）企联合资助计划。推动 建立科技企业全周期发展支持体系，落实高企“26条”等政策，高 新技术企业、科技型中小企业数量分别突破1.3万家和2.1万家， “免申即享”达10,7453000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,人才,17 延段、7号线二期，新增地铁里程32公里，加快建设11号线等 10条地铁线路，广州白云站综合交通枢纽建成投用，庆盛枢纽 站场综合体封顶，广汕高铁和车陂南隧道、南大干线全线、从埔 高速一期等18个道路交通项目建成开通，支持地铁、公交、水 上巴士等公共交通平稳优化运营，白云机场T3航站楼基础工程 完工，新增24条全货机航线、7条外贸班轮航线，推动南沙国 际物流中心一期，南沙港区四期工程（一期）建成使用，南沙港 区国际通用码头、南沙港区五期、广州港20万吨级航道等工程 加快推进，国际航空航运枢纽功,285000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,教育,19 级和省级农业龙头企业数量均居全省第一。持续做好东西部协作 和对口帮扶、支援、合作等工作，拨付帮扶资金49.6亿元，实 施帮扶项目4536个，帮助就业16.28万人，持续巩固提升脱贫 攻坚成果。 （四）推动民生福祉持续增进。2023年市级财政投入803.9亿元用于保障和改善民生，同比增长3.7%，不断增强人民群众 获得感、幸福感、安全感。提升社会保障能力水平。投入208.3亿元完善社会保障体系，兜牢基本民生底线。支持强化就业服务 保障，新建家门口就业驿站175家，为高校毕业生提供岗位111.,496000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,教育,20 校入驻广州科教城，持续推动国家“双高计划”，推进职业学校办 学条件达标工程，推动智能装备制造、轨道交通等产教联合体建 设。支持推动高等教育发展，支持市属高校“双一流”建设，香港 科技大学（广州）顺利完成首届本科生招生，华南理工大学广州 国际校区全面建成交付。完善医疗卫生服务体系。投入169.8亿元发展医疗卫生健康事业，持续构建医疗高地。支持推进公立医 院改革与高质量发展示范项目，中山大学附属第一（南沙）医院、 广州妇儿中心增城院区正式投入使用，推动国家医学中心、国家 区域医疗中心建设，25,1698000.0,,广州市2025年预算.txt
东部,广州,2023,财政决算报告,human,就业,22 府债务风险凸显，市区财力持续下降，加上连续三年新增债券额 度较大，债务风险指标被快速推高，债务还本付息压力加大。 十、预算绩效管理工作开展情况 2023年，我市财政部门以全面实施预算绩效管理为关键点 和突破口，推动预算绩效管理改革取得新成效。 （一）强化事前绩效约束。全面实施重大政策和项目事前评 估机制，推动绩效管理关口前移，对新增重大支出政策和项目开 展事前预算评估，增强政策可行性和财政可持续性。2024年预 算阶段共组织对49个重大政策和项目开展财政立项预算评估， 涉及资金73.5亿元,735000.0,,广州市2025年预算.txt
