区域,城市,年份,文件类型,支出类别,匹配关键词,原文片段,金额（万元）,页码,文件名
东部,上海,2024,财政预决算报告,human,健康,  扶持中小企业稳步发展。发挥政府性融资担保基金作用，完善银担合作机制，健全本市政府性融资担保体系建设，2023年新增担保贷款额948亿元。综合考虑市融资担保业务增长、风险缓释和当年财政预算收支情况，力争3年内将市担保基金资本金从100亿元分阶段增加至200亿元。制定上海市政府性融资担保机构绩效评价试行办法，发挥绩效考核作用，引导机构健康发展。开展知识产权质押贷款风险“前补偿”试点，优化风险补偿流程。安排落实中小企业发展专项资金，实施新一轮中小微企业信贷奖补政策和中央财政支持普惠金融发展示范区奖,9480000.0,,上海市2024年预算.docx
东部,上海,2024,财政预决算报告,physical,未明确方向,  支持高水平科技自立自强。加大财政科技投入，全市财政科技支出528.1亿元，增长36.7%，其中，市级支出265.3亿元，增长57.1%。支持加强基础研究，保障基础研究先行区建设。支持强化关键核心技术攻关和科技成果转移转化，促进新型研发机构加快发展，支持布局实施一批重大技术攻关和应用示范项目。支持高质量孵化器建设，助力硬科技企业培育和未来产业高质量发展。支持构建具有全球竞争力的开放创新体系，持续探索改革财政科技投入方式，健全“赛马制”“包干制”等机制，优化科研经费绩效评价和监管制度，为更多科研,5281000.0,,上海市2024年预算.docx
东部,上海,2024,财政预决算报告,human,教育,  支持教育高质量发展。落实“两个只增不减”要求，全市财政教育支出1206.1亿元，增长7.4%，其中，市级财政教育支出336.5亿元，增长7.8%。进一步优化市级财政教育投入支出结构，支持高校“双一流”建设，保障实施市属公办高校大型维修“补短板”工程，提高市属公办高校财政生均定额标准。支持产教融合发展，对高校创建国家产教融合创新平台给予综合支持。支持五年一贯制新型高等职业学校建设，促进优化本市职业教育布局。落实国家义务教育阶段“双减”政策，推动健全支持保障体系。,12061000.0,,上海市2024年预算.docx
东部,上海,2024,财政预决算报告,human,教育,  支持稳就业和健全完善社会保障体系。2023年全市财政社会保障和就业支出1187.6亿元，增长6%。加大精准帮扶力度，突出加强困难群体就业援助，完善多渠道灵活就业政策。继续支持强化岗位技能培训。实施创业担保贷款及贴息政策，鼓励创业带动就业。持续优化完善重点群体人员创业就业税费优惠政策。调整提高养老金、低保等民生保障标准，引导各区加大对建设智慧养老院、社区长者食堂、困难重残养护床位、居家环境适老化改造等方面的支持力度。加强社保基金管理，深化落实职工基本养老保险全国统筹改革。积极应对人口老龄化，落,11876000.0,,上海市2024年预算.docx
东部,上海,2024,财政预决算报告,human,文化,  推动文旅体育事业发展。全市财政投入152.7亿元，大力支持公共文化体系建设，提高公共文化服务覆盖面和实效性，满足人民高品质精神文化需求，积极支持上海大歌剧院等建设，支持举办上海国际电影节、上海之春音乐节等重大文旅节庆活动，促进文旅产业加快恢复。制定《上海市宣传文化发展专项资金管理办法》，进一步整合优化支持范围，加快文化创意产业创新发展。支持公共体育场馆向社会免费或低收费开放，优化全民健身设施资源供给，促进体育事业加快发展。,1527000.0,,上海市2024年预算.docx
东部,上海,2024,财政预决算报告,physical,交通,  聚力引导绿色低碳发展。全市财政节能环保支出255亿元，增长25.1%。出台《上海市财政支持做好碳达峰碳中和工作的实施意见》，构建有利于资源高效利用和绿色低碳发展的财政政策支持体系。落实节能减排专项资金，支持工业、交通、建筑业节能减排，推动产业结构调整和产业绿色发展。支持大力发展可再生能源和新能源，开展氢燃料电池示范应用，促进资源循环利用，推动循环经济发展。发挥财政资金引导作用，加快推进发展方式绿色转型，促进经济社会可持续高质量发展。,2550000.0,,上海市2024年预算.docx
东部,上海,2024,财政预决算报告,physical,未明确方向,  支持提升城市安全保障能级。全市财政投入公共安全支出473.5亿元，支持推进平安上海建设，支持完善公共安全、社会治安防控体系和科技支撑体系，提升公共安全风险防控能力。完善城市应急管理资金保障机制，支持实施老旧小区建筑消防设施改造提升，做好防汛救灾财力保障，支持更换燃气软管，促进建立燃气安全长效机制，筑牢城市运行安全底线。,4735000.0,,上海市2024年预算.docx
东部,上海,2024,财政预决算报告,human,教育,  市对区转移支付1010.5亿元，增长3.9%。其中：一般性转移支付795.8亿元，同口径增长4.8%；专项转移支付214.7亿元，同口径增长0.7%。资金安排方面，进一步加大教育、“三农”、医疗卫生、社会保障、生态补偿、公共安全、文化体育等均衡性转移支付规模（同比增长5.5%），更加聚焦国家重大战略部署和本市重点项目任务，促进基本公共服务均等化，推动区域协调高质量发展。,10105000.0,,上海市2024年预算.docx
东部,上海,2024,财政预决算报告,physical,未明确方向,  2024年，继续贯彻落实中央八项规定精神和党政机关习惯过紧日子要求，严格控制“三公”经费预算，市级行政单位（含参照《公务员法》管理的事业单位）、事业单位和其他单位用财政拨款开支的“三公”经费预算合计7.2亿元，与2023年预算数持平。其中：因公出国（境）费1.97亿元，公务用车购置费及运行费4.15亿元，公务接待费1.08亿元，均与2023年预算数持平。,72000.0,,上海市2024年预算.docx
东部,上海,2025,财政预决算报告,human,教育,  坚持总量和结构并重，加大资金统筹力度，保持支出强度，加快支出进度，优先保障支持经济发展、基本民生、城市治理等重点支出。教育支出343.8亿元，完成预算的99.6%；科学技术支出353.2亿元，完成调整预算的99.9%；社会保障和就业支出512.4亿元，完成预算的96.2%；节能环保支出99.5亿元，完成预算的140.3%；交通运输支出389.3亿元，完成预算的102.5%。,3438000.0,,上海市2025年预算.docx
东部,上海,2025,财政预决算报告,human,教育,  2024年，市对区一般公共预算转移支付961.4亿元，完成预算的95.1%，其中：一般性转移支付773.1亿元，专项转移支付188.3亿元。主要用于支持实施乡村振兴战略、基础设施建设等国家重大战略和市委、市政府重大项目，保持对教育、“三农”、公共卫生、社会保障、生态环境、公共安全、文化体育等重要民生领域的财政转移支付力度。,9614000.0,,上海市2025年预算.docx
东部,上海,2025,财政预决算报告,physical,未明确方向,  2024年，我们认真贯彻落实国家和本市有关要求，进一步加强地方政府债务管理。经国务院批准，2024年财政部核定本市政府债务限额为10295.2亿元。截至2024年底，本市政府债务余额为9090.9亿元。债务规模适度，风险总体可控。,102952000.0,,上海市2025年预算.docx
东部,上海,2025,财政预决算报告,human,教育,  2024年，本市积极争取国家地方政府债券额度支持，发行地方政府债券1354亿元，包括新增债券597亿元和再融资债券757亿元，主要用于轨道交通、市域铁路等交通基础设施项目，旧区改造等保障性住房项目，污染防治等生态环保项目，教育、医疗卫生等社会事业项目等，以及偿还当年到期地方政府债券本金。,13540000.0,,上海市2025年预算.docx
东部,上海,2025,财政预决算报告,physical,未明确方向,  落实重大战略资金保障。设立第二轮长三角生态绿色一体化发展示范区先行启动区财政专项资金，保持江浙沪“两省一市”出资规模三年累计不少于100亿元。延续设立虹桥国际中央商务区专项发展资金，强化要素支撑和政策保障，支持虹桥国际中央商务区进一步提升能级。做好第七届进博会资金保障。,1000000.0,,上海市2025年预算.docx
东部,上海,2025,财政预决算报告,physical,未明确方向,  深入实施财税政策支持。持续推进落实临港新片区重点产业企业所得税优惠政策。积极争取离岸贸易印花税优惠政策在沪先行先试，超500户次企业减税近1亿元。在全国首批试点暂时进境修理税收政策，对符合条件的货物实施保税，提升货物贸易自由化便利化水平。落实共建“一带一路”部署，在国家部委支持下，上海铁路闵行站纳入启运港退税政策范围。,10000.0,,上海市2025年预算.docx
东部,上海,2025,财政预决算报告,human,教育,  支持新质生产力加快培育发展。综合运用促进产业高质量发展专项资金、战略性新兴产业发展专项资金、政府投资基金等，支持现代化产业体系建设。加大技术改造资金投入，鼓励企业加大技术改造投资力度。出资支持设立千亿级三大先导产业母基金，促进培育新赛道产业和未来产业。进一步加大财政科技投入，全市财政科学技术支出635.5亿元，同比增长20.3%。支持基础研究先行区建设，支持在沪国家实验室、基地、全国重点实验室以及上海市重点实验室建设运行，强化在沪国家战略科技力量。发挥财政资金引导作用，支持加快重点领域关键核,6355000.0,,上海市2025年预算.docx
东部,上海,2025,财政预决算报告,human,养老,  支持就业和社会保障。全市社会保障和就业支出1230.8亿元，同比增长3.6%。坚持就业优先，促进高质量充分就业，综合实施毕业生就业补贴、一次性吸纳就业补助等政策，持续强化高校毕业生、失业人员、农民工、退役军人等重点群体就业支持。实施创业担保贷款及贴息政策，落实落细重点群体人员创业就业税费优惠政策，支持创业带动更多就业。支持“15分钟就业服务圈”社区就业服务站点等为民办实事就业项目，不断提高本市就业服务质量。引导各区加大对建设智慧养老院、社区长者食堂、居家环境适老化改造等方面的支持力度，促进优,12308000.0,,上海市2025年预算.docx
东部,上海,2025,财政预决算报告,human,医疗,  支持开展健康上海行动。全市卫生健康支出732.2亿元。支持第六轮公共卫生体系建设三年行动计划，完善公共卫生体系。支持临床研究体系和能力建设以及成果转化改革试点，强化市级医院临床能力提升、学科人才队伍建设等经费保障，促进提升整体诊疗水平和服务质量。支持优质医疗资源下沉，加快市级三甲医院郊区项目推进，推动加强基层医疗卫生服务能力建设。,7322000.0,,上海市2025年预算.docx
东部,上海,2025,财政预决算报告,human,文化,  推进公共文化事业发展。全市文化旅游体育与传媒支出151.8亿元。持续用好宣传文化发展专项资金，设立新一轮促进文化创意产业发展专项资金并出台管理办法，加大对文创产业发展的支持力度。聚焦弘扬社会主义先进文化，支持实施文化惠民工程，推进上海大歌剧院开办、长江口二号古船现场文物保护等重大文化设施项目建设，扩大公共文化服务保障供给。,1518000.0,,上海市2025年预算.docx
东部,上海,2025,财政预决算报告,physical,交通,  促进城乡区域协调发展。积极筹措资金，做好资金平衡，持续加大对“两旧一村”改造支持力度，安排住宅老旧电梯更新改造以及既有多层住宅加装电梯补助资金，促进城市有机更新。支持12号线西延伸、15号线南延伸、南汇支线、南枫线等轨道交通项目建设，完善五个新城基础设施功能。支持地下管网等城市更新改造措施，推动城市基础设施提升改造。全市农林水支出458.2亿元，同比增长14.8%。落实农业绿色生产、高标准农田和设施菜田建设专项补助，及时安排农业生产救灾资金，夯实“菜篮子”“米袋子”等基础保供能力。支持全面启,4582000.0,,上海市2025年预算.docx
东部,上海,2025,财政预决算报告,physical,未明确方向,  推进建设安全韧性城市。全市公共安全支出491.7亿元，同比增长3.8%。支持推进平安上海建设，支持完善公共安全、社会治安防控体系和科技支撑体系，提升公共安全风险防控能力。支持更换燃气软管，促进建立燃气安全长效机制，筑牢城市运行安全底线。保障城市应急管理资金，支持实施老旧小区建筑消防设施改造提升，支持做好粮食储备，促进提升城市应急管理能力。,4917000.0,,上海市2025年预算.docx
东部,上海,2025,财政预决算报告,human,教育,  市对区转移支付1043亿元，增长8.5%。其中：一般性转移支付834.5亿元，专项转移支付208.5亿元。资金安排方面，进一步加大教育、“三农”、医疗卫生、社会保障、生态补偿、公共安全、文化体育等均衡性转移支付规模，更加聚焦国家重大战略部署和本市重点项目任务，促进基本公共服务均等化，推动区域协调高质量发展。,10430000.0,,上海市2025年预算.docx
东部,上海,2025,财政预决算报告,physical,未明确方向,  2025年，继续贯彻落实中央八项规定精神和党政机关坚持过紧日子要求，严格控制“三公”经费预算，市级行政单位（含参照《公务员法》管理的事业单位）、事业单位和其他单位用财政拨款开支的“三公”经费预算合计7.2亿元，与2024年预算数持平。其中：因公出国（境）费1.97亿元，公务用车购置费及运行费4.15亿元，公务接待费1.08亿元，均与2024年预算数持平。,72000.0,,上海市2025年预算.docx
东部,上海,2023,财政预决算报告,human,教育,  从支出决算具体情况看，市级支出3318.8亿元，完成调整预算的107.3%。其中：教育支出336.5亿元，完成预算的100.5%；科学技术支出265.3亿元，完成预算的115.7%；社会保障和就业支出474.6亿元，完成预算的92.1%；卫生健康支出328亿元，完成预算的109.2%；节能环保支出184.3亿元，完成预算的103.3%；交通运输支出341.4亿元，完成调整预算的109.2%。,33188000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,physical,未明确方向,  2023年，市对区一般公共预算转移支付972.5亿元，完成预算的96%，其中：一般性转移支付703亿元，专项转移支付269.5亿元。与2024年1月向市十六届人大二次会议报告的执行数一致。,9725000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,physical,未明确方向,  2023年，按预算法规定安排的市级预备费70亿元，主要用于预算执行中增加安排战略性新兴产业发展专项资金、产业高质量发展专项资金等支出。,700000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,physical,未明确方向,  2023年，市级使用以前年度结转资金53.1亿元。其中：市级使用44.6亿元；市对区税收返还和转移支付使用8.5亿元。市级周转金规模没有发生变化，年末余额为56.5亿元，主要用于调剂预算年度内季节性收支差额。,531000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,physical,未明确方向,  2023年，市级“三公”经费财政拨款支出合计4.22亿元，比预算数减少2.98亿元，主要是各市级部门厉行节约，严格“三公”经费管理约束。其中：因公出国（境）费0.85亿元，减少1.12亿元；公务用车购置及运行费2.85亿元（其中，购置费0.9亿元、运行费1.95亿元），减少1.3亿元；公务接待费0.52亿元，减少0.56亿元。上述行政事业单位结余的财政资金，全部用于补充市级预算稳定调节基金。,42200.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,human,教育,  2023年，财政部核定本市政府债务限额为9906.2亿元。截至2023年底，本市政府债务余额为8832.3亿元，债务规模适度，风险总体可控。2023年，发行地方政府债券1119.6亿元（包括新增债券617亿元），主要用于轨道交通等基础设施及配套项目，旧区改造等保障性住房项目，教育、医疗卫生等社会事业项目，污染防治等生态环保项目以及偿还当年到期地方政府债券本金。,99062000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,human,人才,  以科技创新为引领，支持强化科技创新策源功能。加大财政科技投入力度，2023年全市财政科技支出528.1亿元，增长36.7%。设立在沪国家实验室地方支持经费，保障基础研究先行区建设。支持强化关键核心技术攻关和科技成果转移转化，支持布局实施一批重大技术攻关和应用示范项目。以“预算+负面清单”为主，研究形成对新型研发机构的长周期经费支持方案。开展知识产权质押贷款风险“前补偿”试点。改进财政科研经费管理模式，扩大“包干制”试点范围，在预算编制、预算调剂、结余留用等方面赋予科研单位和人员更大自主权。制,5281000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,physical,工业,  以改革开放为动力，支持激发高质量发展活力。对接国际高标准经贸规则和世行新一轮营商环境评估，研究出台《关于健全本市政府采购全链条管理的行动方案（2024-2026年）》。推动三大先导产业发展，推进高端化、智能化、绿色化改造，支持构建现代化产业体系。设立智造空间专项转移支付资金，鼓励各区推进“工业上楼”。全年新增减税降费及退税缓费1318亿元。市担保基金全年新增融资担保贷款额948亿元。实施新一轮中小微企业信贷奖补政策，降低补偿门槛，提高补偿比例，切实为经营主体减负增能。支持会计师事务所提升国际,13180000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,physical,交通,  以城市治理现代化为保障，深入践行人民城市理念。用好市级建设财力资金、地方政府债券资金，保障重点交通基础设施建设、社会民生领域重点项目建设等。安排市级资金大力支持“两旧一村”改造，推动既有多层住宅加装电梯工作加快落地，支持居民用户燃具连接软管更换。制定新一轮河道整治支持政策，持续深入打好“碧水保卫战”，推进河道生态环境改善以及水质提升。全市公共安全支出473.5亿元，支持完善公共安全、社会治安防控体系，促进安全韧性城市建设。积极申报国债项目，做好地方资金配套，强化和提升本市防范和应对自然灾害的,4735000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,human,就业,  支持稳定和扩大就业。加大精准帮扶力度，全市多渠道统筹安排88亿元，综合实施高校、中职毕业生就业补贴、一次性吸纳就业补助等政策，持续强化高校毕业生、困难人群等重点群体就业支持和帮扶。提高“三支一扶”人员生活待遇，支持鼓励高校毕业生扎根基层。不断支持强化岗位技能培训，助力提高就业质量。实施创业担保贷款及贴息政策，发放创业担保贷款近20亿元，持续推动重点群体人员创业就业税费优惠政策落实落细，鼓励支持创业带动更多就业。,880000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,human,养老,  推动社会保障更加有力。全市社会保障和就业支出1187.6亿元。持续深化长护险试点，引导各区加大对建设智慧养老院、社区长者食堂、居家环境适老化改造等方面的支持力度，促进优化为老服务。细化普惠性托育机构经费支持政策，推进普惠托育服务体系建设。调整提高养老金、低保等民生保障待遇标准，全面落实孤儿、集中供养人员保障提标政策，兜牢民生底线。支持5000户残疾人家庭无障碍改造，营造无障碍友好环境。持续加强社保基金管理，深化落实职工基本养老保险全国统筹改革。,11876000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,human,教育,  支持教育高质量发展。落实“两个只增不减”要求，全市财政教育支出1206.1亿元。进一步优化市级财政教育投入保障结构，持续推动教育事业提质增效。支持实施上海高等教育质量提升十大专项计划，不断深化高等教育综合改革，持续推进地方高校“双一流”建设，提高市属公办高校财政生均定额标准。支持五年一贯制新型高等职业学校建设，促进优化职业教育布局。落实义务教育“双减”政策，健全义务教育学生课后服务、基础教育教师队伍建设保障体系。,12061000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,human,补贴,  深入推进乡村振兴建设。持续强化涉农专项资金统筹整合，深化政策性担保、农业保险等金融工具与财政补贴政策的有机联动，构建“政银保担”四方合作新模式。支持美丽乡村、乡村振兴示范村培育。推动科技创新与农业发展深度融合。投入78.8亿元，积极推进东西部协作与对口支援，支持对口帮扶地区巩固拓展脱贫攻坚成果同乡村振兴有效衔接，深化与革命老区重点城市对口合作。,788000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,human,文化,  助推文旅体育事业发展。全市文化旅游体育与传媒支出152.7亿元。大力支持弘扬社会主义先进文化，保障中共一大纪念馆等红色文化传承地建设。推进现代公共文化服务体系建设，支持打造100个“社会大美育”课堂。延续设立宣传文化发展专项资金，制定管理办法，支持提升文化创意产业能级。支持举办上海国际电影节、上海之春音乐节等重大节庆活动，带动文旅消费增长。支持体育事业加快发展，保障更多公共体育场馆向社会免费或低收费开放。,1527000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,human,卫生,  从财政支出情况看，我们坚持总量和结构并重，加大资金统筹力度，保持支出强度，加快支出进度，优先保障国家重大战略任务实施、经济恢复重振、基本民生等重点支出。1-6月，社会保障和就业支出692.2亿元，完成预算的52.9%；公共安全支出242.3亿元，完成预算的49.3%；卫生健康支出349亿元，完成预算的46.2%。,6922000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,human,教育,  支持发挥教育基础作用和人才支撑作用。进一步加大财政教育投入，上半年，全市财政教育支出525.3亿元，同比增长6.7%。支持全面深化高等教育综合改革，继续提高市属高校生均定额标准1000元，保障市属高校基本办学经费，扩大高校经费使用自主权。支持高校“双一流”建设，研究完善高校基础研究特区建设方案，推动上海基础研究高地建设。推进与境外高校战略合作，拟订新一轮支持上海纽约大学方案，推动联合国教科文组织一类中心STEM教育研究所落户上海。优化完善人才发展专项资金管理，支持人才发展体制机制综合改革试点,5253000.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,human,医疗,  支持实体经济发展。围绕降低企业税费成本，落实国家结构性减税降费政策，重点支持科技创新和制造业发展，落实落细增值税留抵退税、先进制造业企业增值税加计抵减、集成电路和工业母机企业研发费用加计扣除和增值税加计抵减、提高企业研发费用税前加计扣除比例等政策，继续减半征收“六税两费”，阶段性降低部分行政事业性收费标准。围绕降低企业用工成本，实施失业保险稳岗返还政策，以及重点群体一次性吸纳就业补贴，阶段性降低职业基本医疗保险单位缴费费率以及失业、工伤保险费率。围绕降低企业融资成本，加强市区联动，细化实施中,4782900.0,,上海市2023年市级决算.docx
东部,上海,2023,财政预决算报告,physical,未明确方向,  全面推开成本预算绩效管理改革。按照“深度融合、突出重点、分类实施”的原则，从去年5个试点区扩展到今年16个区全面推开，从重点项目到重点政策和项目的全面分析，从“一件事”的降本增效扩展到共性项目“一类事”的成本管控，实现“主要部门全覆盖、重点政策和项目全覆盖、结果应用全覆盖”。全面梳理项目和政策，形成市区两级目录清单。深化事前绩效评估工作，进一步扩大评估范围，对金额在800万元及以上的，新设立、到期延续和发生重大调整的政策、项目开展事前绩效评估，评估结果作为申请预算的必备条件。,800.0,,上海市2023年市级决算.docx
东部,上海,2022,政府工作报告,physical,道路,（一）紧紧围绕重大战略任务，着力构建“一城两翼”战略布局，城市功能形象实现新 跨越。服务保障四届进博会成效显著。坚持靠前指挥、扁平决策、挂图作战，实现“两个一 流”“两个万无一失”。上海交易团首单连续四次花落青浦，“6+365”功能性平台数量位 居全市前列。青浦出口加工区升级为综合保税区。跨境订单五年增长 75 倍。长三角一体化 示范区扬帆起航。协同推进 73 项制度创新，“跨省通办”综合受理服务惠及万家。水乡客 厅和西岑科创中心谋定而动，华为研发中心 8 个组团全面开工。元荡路、盈淀路、复兴路,15000000.0,,2022上海市政府工作报告.docx
东部,上海,2022,政府工作报告,physical,未明确方向,为全市重点打造的“五个新城”之一，“高颜值、最江南、创新核”赋予青浦新城独一无二 的气质。完成“1+3”重点区域城市设计，加强城市推介，总投资超过 1000亿元的 43 个重 点项目签约。城镇规划建设向纵深推进。青浦 2035 总规获批，新市镇总规全覆盖。轨交 17 号线成为城市大动脉，崧泽高架西延伸贯通，新增公交线路 26 条。完成 70 个存量基地和 133 个新开基地征收补偿。实现土地出让 758 公顷。,10000000.0,,2022上海市政府工作报告.docx
东部,上海,2022,政府工作报告,human,教育,（三）紧紧围绕人民城市建设，着力增进社会民生福祉，人民生活水平实现新跨越。民 生保障水平稳步提升。依托“1+1+N”政策体系促进就业，城乡登记失业人数始终控制在市 下达范围内。长护险逐步规范，失能认定比例从峰值 23.3%降至 7.18%。新增养老床位 3344 张、新建社区综合为老服务中心 17 家，淀山湖福利院建成运营。动迁安置房竣工 112.4 万 平方米、安置 3765 户。为 45 个老旧小区增配、改造消防设施。三级退役军人服务保障体系 全覆盖。助力打赢脱贫攻坚战，对口帮扶 5 个贫困,68000.0,,2022上海市政府工作报告.docx
东部,上海,2022,政府工作报告,physical,产业园,高质量推进数字经济蓬勃发展。着力推动数字经济存量增效、增量创新、流量赋能、质 量引领，力争数字技术应用业产值达到 800亿元，规模以上智能制造产值 780亿元。加快徐 泾数字经济园建设，全力推进空间腾退和数字产业功能落位。推动市西软件信息园能级提升，发展成为更高等级的长三角软件园。抢抓全市试点机遇，加快打造长三角数字广告产业园。实施一批园区数字化改造，培育 3 个具有影响力的工业互联网平台，打造 10 个智能工厂。引育一批在线经济龙头企业，打造长三角直播选品基地，力争数字贸易交易额达 100亿元,8000000.0,,2022上海市政府工作报告.docx
东部,上海,2022,政府工作报告,human,人才,促进创新资源汇集聚变。充分发挥科技创新引领支撑作用，深化以企业为主体、市场为 导向、产学研相结合的科技创新体系，提高全社会研发经费投入，力争占比不低于 3.7%。认定高新技术企业 330 家，新增市科技小巨人（含培育）企业 5 家、高新技术成果转化项目 30 个、市技术中心 2 家，新建院士（专家）工作站不少于 3 家。完善科技企业融资平台，力争科技履约贷授信 2亿元。推动部市合作“一体化示范区知识产权综合政务服务中心”项 目落地，提高知识产权保护水平。全面实施人才引领发展战略，加大“青峰”人才,20000.0,,2022上海市政府工作报告.docx
东部,上海,2024,财政预决算报告,human,教育,  从支出决算具体情况看，市级支出3602.2亿元，完成调整预算的105.5%。其中：教育支出343.8亿元，完成预算的99.6%；科学技术支出353.2亿元，完成调整预算的99.9%；社会保障和就业支出512.4亿元，完成预算的96.2%；节能环保支出99.5亿元，完成预算的140.3%；交通运输支出389.3亿元，完成预算的102.5%。,36022000.0,,上海市2024年市级决算.docx
东部,上海,2024,财政预决算报告,physical,未明确方向,  2024年，市对区一般公共预算转移支付961.4亿元，完成预算的95.1%，其中：一般性转移支付773.1亿元，专项转移支付188.3亿元。与2025年1月向市十六届人大三次会议报告的执行数一致。,9614000.0,,上海市2024年市级决算.docx
东部,上海,2024,财政预决算报告,physical,未明确方向,  2024年，市级使用以前年度结转资金24.9亿元。其中：市级使用22.2亿元；市对区税收返还和转移支付使用2.7亿元。市级周转金规模没有发生变化，年末余额为56.5亿元，主要用于调剂预算年度内季节性收支差额。,249000.0,,上海市2024年市级决算.docx
东部,上海,2024,财政预决算报告,physical,未明确方向,  2024年，市级“三公”经费财政拨款支出合计5.15亿元，比预算数减少2.05亿元，主要是各市级部门厉行节约，严格“三公”经费管理约束。其中：因公出国（境）费1.51亿元，减少0.46亿元；公务用车购置及运行费3.12亿元（其中：购置费1.27亿元，运行费1.85亿元），减少1.03亿元；公务接待费0.52亿元，减少0.56亿元。,51500.0,,上海市2024年市级决算.docx
东部,上海,2024,财政预决算报告,human,教育,  2024年，财政部核定本市政府债务限额为10295.2亿元。截至2024年底，本市政府债务余额为9090.9亿元，债务规模适度，风险总体可控。2024年，发行地方政府债券1354亿元，包括新增债券597亿元、再融资债券757亿元，主要用于轨道交通、市域铁路等交通基础设施项目，旧区改造等保障性住房项目，污染防治等生态环保项目，教育、医疗卫生等社会事业项目以及偿还当年到期地方政府债券本金等。,102952000.0,,上海市2024年市级决算.docx
东部,上海,2024,财政预决算报告,physical,未明确方向,  深化落实国家重大战略任务。进一步完善临港新片区专项扶持政策，支持加快临港新片区建设。对标国际高标准经贸规则，积极推进自贸区及临港新片区试点实施政府采购领域对标改革，国家确定的16条对标改革措施全面落地实施。设立第二轮长三角生态绿色一体化发展示范区先行启动区财政专项资金，保持江浙沪“两省一市”出资规模三年累计不少于100亿元。延续设立虹桥国际中央商务区专项发展资金，支持虹桥国际中央商务区进一步提升能级。积极争取离岸贸易印花税优惠政策在沪先行先试。支持办好第七届国际进口博览会，全力做好政策支持和,1000000.0,,上海市2024年市级决算.docx
东部,上海,2024,财政预决算报告,human,教育,  支持发展新质生产力。支持以科技创新引领新质生产力发展，全市科学技术支出635.5亿元，同比增长20.3%。支持基础研究先行区建设，全力支持国家实验室、新型研发机构等建设运行，对从事基础研究的科研人员给予长周期稳定支持，帮助解决科研人员后顾之忧。推进设立“大零号湾”专项资金，支持提升区域科技创新策源功能。加大投入力度，综合运用促进产业高质量发展专项资金、战略性新兴产业发展、科技创新计划专项资金等，支持三大先导产业、国家重点产业链领域项目、智能工厂和技术改造，推动健全现代化产业体系。设立促进工业,6355000.0,,上海市2024年市级决算.docx
东部,上海,2024,财政预决算报告,human,人才,  培育壮大经营主体。落实国家结构性减税降费政策，降低企业税费成本。持续推进落实新片区重点产业企业所得税和本市特定区域重点产业及领域人才个人所得税优惠政策，促进重点行业企业和高端紧缺人才集聚。用足用好地方税收政策管理权限，研究出台本市单位纳税人房产税困难减免政策，及时调整本市个人住房交易相关税收政策。扩大市中小微企业政策性融资担保基金资本规模，加大支持力度，完成新增政策性融资担保贷款1212.6亿元，同比增长27.9%，中小微企业综合融资成本从4.21%下降到3.99%，保持全国最低水平，帮助缓,12126000.0,,上海市2024年市级决算.docx
东部,上海,2024,财政预决算报告,human,医疗,  支持稳就业和健全完善社会保障体系。全市社会保障和就业支出1230.8亿元，同比增长3.6%。加力推动落实就业优先战略，综合实施毕业生就业补贴、一次性吸纳就业补助等政策，促进重点群体就业。统筹就业补助资金、失业保险基金，促进就业困难人员灵活就业。支持建成355个“15分钟就业服务圈”等为民办实事项目，不断提高本市就业服务质量。修订创业担保贷款及贴息办法，提高创业组织创业担保贷款额度上限，支持创业带动更多就业。调整提高养老金、低保等民生保障标准，支持做好特殊困难人群基本生活保障。引导加大对智慧养,12308000.0,,上海市2024年市级决算.docx
东部,上海,2024,财政预决算报告,human,医疗,  支持医疗卫生和文体事业发展。全市卫生健康支出732.2亿元。支持实施第六轮加强公共卫生体系建设三年行动计划，支持优质医疗资源扩容下沉和区域均衡布局，提高基层医疗卫生机构服务能力。支持临床研究体系和能力建设以及医学队列建设，强化市级医院临床能力提升、学科人才队伍建设等经费保障，促进提升整体诊疗水平和服务质量。全市文化旅游体育与传媒支出151.8亿元。设立新一轮促进文化创意产业发展专项资金，支持文化产业繁荣发展。大力保障文化惠民工程，支持上海大歌剧院、长江口二号古船博物馆等公共文化场馆建设，推进,7322000.0,,上海市2024年市级决算.docx
